"Dist Code","Year","State Code","State Name","Dist Name","BANKS NUMBER (Number)","POST OFFICES NUMBER (Number)"
"77","2013","5","Karnataka","Bidar","-1.0","305.0"
"77","2014","5","Karnataka","Bidar","-1.0","304.0"
"77","2015","5","Karnataka","Bidar","-1.0","304.0"
"78","2000","5","Karnataka","Raichur","83.0","509.0"
"78","2001","5","Karnataka","Raichur","85.0","509.0"
"78","2002","5","Karnataka","Raichur","86.0","510.0"
"78","2003","5","Karnataka","Raichur","87.0","508.0"
"78","2004","5","Karnataka","Raichur","177.0","508.0"
"78","2005","5","Karnataka","Raichur","182.0","508.0"
"78","2006","5","Karnataka","Raichur","186.0","508.0"
"78","2007","5","Karnataka","Raichur","195.0","508.0"
"78","2008","5","Karnataka","Raichur","215.0","508.0"
"78","2009","5","Karnataka","Raichur","226.0","508.0"
"78","2010","5","Karnataka","Raichur","163.0","508.0"
"78","2011","5","Karnataka","Raichur","162.0","503.0"
"78","2012","5","Karnataka","Raichur","-1.0","505.0"
"78","2013","5","Karnataka","Raichur","-1.0","505.0"
"78","2014","5","Karnataka","Raichur","-1.0","505.0"
"78","2015","5","Karnataka","Raichur","-1.0","505.0"
"79","2000","5","Karnataka","Gulbarga / Kalaburagi","99.0","623.0"
"79","2001","5","Karnataka","Gulbarga / Kalaburagi","100.0","623.0"
"79","2002","5","Karnataka","Gulbarga / Kalaburagi","99.0","623.0"
"79","2003","5","Karnataka","Gulbarga / Kalaburagi","100.0","622.0"
"79","2004","5","Karnataka","Gulbarga / Kalaburagi","175.0","622.0"
"79","2005","5","Karnataka","Gulbarga / Kalaburagi","175.0","622.0"
"79","2006","5","Karnataka","Gulbarga / Kalaburagi","182.0","622.0"
"79","2007","5","Karnataka","Gulbarga / Kalaburagi","188.0","622.0"
"79","2008","5","Karnataka","Gulbarga / Kalaburagi","200.0","622.0"
"79","2009","5","Karnataka","Gulbarga / Kalaburagi","204.0","620.0"
"79","2010","5","Karnataka","Gulbarga / Kalaburagi","151.0","623.0"
"79","2011","5","Karnataka","Gulbarga / Kalaburagi","161.0","621.0"
"79","2012","5","Karnataka","Gulbarga / Kalaburagi","-1.0","624.0"
"79","2013","5","Karnataka","Gulbarga / Kalaburagi","-1.0","623.0"
"79","2014","5","Karnataka","Gulbarga / Kalaburagi","-1.0","624.0"
"79","2015","5","Karnataka","Gulbarga / Kalaburagi","-1.0","624.0"
"80","2000","5","Karnataka","Dakshina Kannada","494.0","816.0"
"80","2001","5","Karnataka","Dakshina Kannada","492.0","818.0"
"80","2002","5","Karnataka","Dakshina Kannada","489.0","819.0"
"80","2003","5","Karnataka","Dakshina Kannada","493.0","820.0"
"80","2004","5","Karnataka","Dakshina Kannada","531.0","819.0"
"80","2005","5","Karnataka","Dakshina Kannada","539.0","815.0"
"80","2006","5","Karnataka","Dakshina Kannada","558.0","815.0"
"80","2007","5","Karnataka","Dakshina Kannada","580.0","812.0"
"80","2008","5","Karnataka","Dakshina Kannada","596.0","820.0"
"80","2009","5","Karnataka","Dakshina Kannada","620.0","816.0"
"80","2010","5","Karnataka","Dakshina Kannada","488.0","817.0"
"80","2011","5","Karnataka","Dakshina Kannada","521.0","710.0"
"80","2012","5","Karnataka","Dakshina Kannada","-1.0","807.0"
"80","2013","5","Karnataka","Dakshina Kannada","-1.0","806.0"
"80","2014","5","Karnataka","Dakshina Kannada","-1.0","805.0"
"80","2015","5","Karnataka","Dakshina Kannada","-1.0","805.0"
"81","2000","5","Karnataka","Uttara Kannada","138.0","497.0"
"81","2001","5","Karnataka","Uttara Kannada","138.0","497.0"
"81","2002","5","Karnataka","Uttara Kannada","138.0","497.0"
"81","2003","5","Karnataka","Uttara Kannada","139.0","498.0"
"81","2004","5","Karnataka","Uttara Kannada","171.0","498.0"
"81","2005","5","Karnataka","Uttara Kannada","173.0","497.0"
"81","2006","5","Karnataka","Uttara Kannada","177.0","497.0"
"81","2007","5","Karnataka","Uttara Kannada","182.0","525.0"
"81","2008","5","Karnataka","Uttara Kannada","189.0","496.0"
"81","2009","5","Karnataka","Uttara Kannada","190.0","490.0"
"81","2010","5","Karnataka","Uttara Kannada","147.0","496.0"
"81","2011","5","Karnataka","Uttara Kannada","160.0","489.0"
"81","2012","5","Karnataka","Uttara Kannada","-1.0","491.0"
"81","2013","5","Karnataka","Uttara Kannada","-1.0","491.0"
"81","2014","5","Karnataka","Uttara Kannada","-1.0","491.0"
"81","2015","5","Karnataka","Uttara Kannada","-1.0","491.0"
"82","2000","5","Karnataka","Kodagu / Coorg","92.0","220.0"
"82","2001","5","Karnataka","Kodagu / Coorg","92.0","220.0"
"82","2002","5","Karnataka","Kodagu / Coorg","92.0","220.0"
"82","2003","5","Karnataka","Kodagu / Coorg","92.0","220.0"
"82","2004","5","Karnataka","Kodagu / Coorg","112.0","220.0"
"82","2005","5","Karnataka","Kodagu / Coorg","109.0","220.0"
"82","2006","5","Karnataka","Kodagu / Coorg","111.0","220.0"
"82","2007","5","Karnataka","Kodagu / Coorg","112.0","220.0"
"82","2008","5","Karnataka","Kodagu / Coorg","114.0","220.0"
"82","2009","5","Karnataka","Kodagu / Coorg","115.0","220.0"
"82","2010","5","Karnataka","Kodagu / Coorg","95.0","216.0"
"82","2011","5","Karnataka","Kodagu / Coorg","100.0","212.0"
"82","2012","5","Karnataka","Kodagu / Coorg","-1.0","216.0"
"82","2013","5","Karnataka","Kodagu / Coorg","-1.0","216.0"
"82","2014","5","Karnataka","Kodagu / Coorg","-1.0","216.0"
"82","2015","5","Karnataka","Kodagu / Coorg","-1.0","213.0"
"83","2003","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","307.0","-1.0"
"83","2004","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","316.0","-1.0"
"83","2005","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","370.0","-1.0"
"83","2006","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","381.0","-1.0"
"83","2007","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","500.0","-1.0"
"83","2008","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","541.0","-1.0"
"83","2009","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","597.0","-1.0"
"83","2010","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","667.0","-1.0"
"83","2011","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","667.0","-1.0"
"83","2012","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","842.0","-1.0"
"83","2013","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","979.0","-1.0"
"83","2014","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","1091.0","-1.0"
"84","2003","11","Tamil Nadu","South Arcot / Cuddalore","286.0","-1.0"
"84","2004","11","Tamil Nadu","South Arcot / Cuddalore","286.0","-1.0"
"84","2005","11","Tamil Nadu","South Arcot / Cuddalore","286.0","-1.0"
"84","2006","11","Tamil Nadu","South Arcot / Cuddalore","294.0","-1.0"
"84","2007","11","Tamil Nadu","South Arcot / Cuddalore","321.0","-1.0"
"84","2008","11","Tamil Nadu","South Arcot / Cuddalore","330.0","-1.0"
"84","2009","11","Tamil Nadu","South Arcot / Cuddalore","337.0","-1.0"
"84","2010","11","Tamil Nadu","South Arcot / Cuddalore","342.0","-1.0"
"84","2011","11","Tamil Nadu","South Arcot / Cuddalore","342.0","-1.0"
"84","2012","11","Tamil Nadu","South Arcot / Cuddalore","401.0","-1.0"
"84","2013","11","Tamil Nadu","South Arcot / Cuddalore","450.0","-1.0"
"84","2014","11","Tamil Nadu","South Arcot / Cuddalore","488.0","-1.0"
"85","2003","11","Tamil Nadu","North Arcot / Vellore","292.0","-1.0"
"85","2004","11","Tamil Nadu","North Arcot / Vellore","293.0","-1.0"
"85","2005","11","Tamil Nadu","North Arcot / Vellore","271.0","-1.0"
"85","2006","11","Tamil Nadu","North Arcot / Vellore","305.0","-1.0"
"85","2007","11","Tamil Nadu","North Arcot / Vellore","305.0","-1.0"
"85","2008","11","Tamil Nadu","North Arcot / Vellore","312.0","-1.0"
"85","2009","11","Tamil Nadu","North Arcot / Vellore","352.0","-1.0"
"85","2010","11","Tamil Nadu","North Arcot / Vellore","375.0","-1.0"
"85","2011","11","Tamil Nadu","North Arcot / Vellore","375.0","-1.0"
"85","2012","11","Tamil Nadu","North Arcot / Vellore","442.0","-1.0"
"85","2013","11","Tamil Nadu","North Arcot / Vellore","486.0","-1.0"
"85","2014","11","Tamil Nadu","North Arcot / Vellore","536.0","-1.0"
"86","2003","11","Tamil Nadu","Salem","420.0","-1.0"
"86","2004","11","Tamil Nadu","Salem","430.0","-1.0"
"86","2005","11","Tamil Nadu","Salem","432.0","-1.0"
"86","2006","11","Tamil Nadu","Salem","456.0","-1.0"
"86","2007","11","Tamil Nadu","Salem","500.0","-1.0"
"86","2008","11","Tamil Nadu","Salem","517.0","-1.0"
"86","2009","11","Tamil Nadu","Salem","551.0","-1.0"
"86","2010","11","Tamil Nadu","Salem","589.0","-1.0"
"86","2011","11","Tamil Nadu","Salem","589.0","-1.0"
"86","2012","11","Tamil Nadu","Salem","713.0","-1.0"
"86","2013","11","Tamil Nadu","Salem","794.0","-1.0"
"86","2014","11","Tamil Nadu","Salem","866.0","-1.0"
"87","2003","11","Tamil Nadu","Coimbatore","518.0","-1.0"
"87","2004","11","Tamil Nadu","Coimbatore","526.0","-1.0"
"87","2005","11","Tamil Nadu","Coimbatore","532.0","-1.0"
"87","2006","11","Tamil Nadu","Coimbatore","591.0","-1.0"
"87","2007","11","Tamil Nadu","Coimbatore","629.0","-1.0"
"87","2008","11","Tamil Nadu","Coimbatore","648.0","-1.0"
"87","2009","11","Tamil Nadu","Coimbatore","649.0","-1.0"
"87","2010","11","Tamil Nadu","Coimbatore","690.0","-1.0"
"87","2011","11","Tamil Nadu","Coimbatore","690.0","-1.0"
"87","2012","11","Tamil Nadu","Coimbatore","856.0","-1.0"
"87","2013","11","Tamil Nadu","Coimbatore","943.0","-1.0"
"87","2014","11","Tamil Nadu","Coimbatore","1044.0","-1.0"
"88","2003","11","Tamil Nadu","Tiruchirapalli / Trichy","488.0","-1.0"
"88","2004","11","Tamil Nadu","Tiruchirapalli / Trichy","497.0","-1.0"
"88","2005","11","Tamil Nadu","Tiruchirapalli / Trichy","424.0","-1.0"
"88","2006","11","Tamil Nadu","Tiruchirapalli / Trichy","523.0","-1.0"
"88","2007","11","Tamil Nadu","Tiruchirapalli / Trichy","441.0","-1.0"
"88","2008","11","Tamil Nadu","Tiruchirapalli / Trichy","449.0","-1.0"
"88","2009","11","Tamil Nadu","Tiruchirapalli / Trichy","629.0","-1.0"
"88","2010","11","Tamil Nadu","Tiruchirapalli / Trichy","673.0","-1.0"
"88","2011","11","Tamil Nadu","Tiruchirapalli / Trichy","677.0","-1.0"
"88","2012","11","Tamil Nadu","Tiruchirapalli / Trichy","805.0","-1.0"
"88","2013","11","Tamil Nadu","Tiruchirapalli / Trichy","888.0","-1.0"
"88","2014","11","Tamil Nadu","Tiruchirapalli / Trichy","974.0","-1.0"
"89","2003","11","Tamil Nadu","Thanjavur","396.0","-1.0"
"89","2004","11","Tamil Nadu","Thanjavur","398.0","-1.0"
"89","2005","11","Tamil Nadu","Thanjavur","537.0","-1.0"
"89","2006","11","Tamil Nadu","Thanjavur","409.0","-1.0"
"89","2007","11","Tamil Nadu","Thanjavur","589.0","-1.0"
"89","2008","11","Tamil Nadu","Thanjavur","557.0","-1.0"
"89","2009","11","Tamil Nadu","Thanjavur","483.0","-1.0"
"89","2010","11","Tamil Nadu","Thanjavur","509.0","-1.0"
"89","2011","11","Tamil Nadu","Thanjavur","509.0","-1.0"
"89","2012","11","Tamil Nadu","Thanjavur","615.0","-1.0"
"89","2013","11","Tamil Nadu","Thanjavur","682.0","-1.0"
"89","2014","11","Tamil Nadu","Thanjavur","738.0","-1.0"
"90","2003","11","Tamil Nadu","Madurai","420.0","-1.0"
"90","2004","11","Tamil Nadu","Madurai","422.0","-1.0"
"90","2005","11","Tamil Nadu","Madurai","425.0","-1.0"
"90","2006","11","Tamil Nadu","Madurai","453.0","-1.0"
"90","2007","11","Tamil Nadu","Madurai","477.0","-1.0"
"90","2008","11","Tamil Nadu","Madurai","493.0","-1.0"
"90","2009","11","Tamil Nadu","Madurai","516.0","-1.0"
"90","2010","11","Tamil Nadu","Madurai","547.0","-1.0"
"90","2011","11","Tamil Nadu","Madurai","547.0","-1.0"
"90","2012","11","Tamil Nadu","Madurai","668.0","-1.0"
"90","2013","11","Tamil Nadu","Madurai","757.0","-1.0"
"90","2014","11","Tamil Nadu","Madurai","810.0","-1.0"
"91","2003","11","Tamil Nadu","Ramananthapuram","310.0","-1.0"
"91","2004","11","Tamil Nadu","Ramananthapuram","315.0","-1.0"
"91","2005","11","Tamil Nadu","Ramananthapuram","319.0","-1.0"
"91","2006","11","Tamil Nadu","Ramananthapuram","334.0","-1.0"
"91","2007","11","Tamil Nadu","Ramananthapuram","366.0","-1.0"
"91","2008","11","Tamil Nadu","Ramananthapuram","376.0","-1.0"
"91","2009","11","Tamil Nadu","Ramananthapuram","396.0","-1.0"
"91","2010","11","Tamil Nadu","Ramananthapuram","410.0","-1.0"
"91","2011","11","Tamil Nadu","Ramananthapuram","410.0","-1.0"
"91","2012","11","Tamil Nadu","Ramananthapuram","479.0","-1.0"
"91","2013","11","Tamil Nadu","Ramananthapuram","533.0","-1.0"
"91","2014","11","Tamil Nadu","Ramananthapuram","570.0","-1.0"
"92","2003","11","Tamil Nadu","Thirunelveli","333.0","-1.0"
"92","2004","11","Tamil Nadu","Thirunelveli","333.0","-1.0"
"92","2005","11","Tamil Nadu","Thirunelveli","254.0","-1.0"
"92","2006","11","Tamil Nadu","Thirunelveli","360.0","-1.0"
"92","2007","11","Tamil Nadu","Thirunelveli","319.0","-1.0"
"92","2008","11","Tamil Nadu","Thirunelveli","335.0","-1.0"
"92","2009","11","Tamil Nadu","Thirunelveli","389.0","-1.0"
"92","2010","11","Tamil Nadu","Thirunelveli","411.0","-1.0"
"92","2011","11","Tamil Nadu","Thirunelveli","407.0","-1.0"
"92","2012","11","Tamil Nadu","Thirunelveli","468.0","-1.0"
"92","2013","11","Tamil Nadu","Thirunelveli","522.0","-1.0"
"92","2014","11","Tamil Nadu","Thirunelveli","573.0","-1.0"
"93","2003","11","Tamil Nadu","The Nilgiris","73.0","-1.0"
"93","2004","11","Tamil Nadu","The Nilgiris","75.0","-1.0"
"93","2005","11","Tamil Nadu","The Nilgiris","76.0","-1.0"
"93","2006","11","Tamil Nadu","The Nilgiris","76.0","-1.0"
"93","2007","11","Tamil Nadu","The Nilgiris","81.0","-1.0"
"93","2008","11","Tamil Nadu","The Nilgiris","81.0","-1.0"
"93","2009","11","Tamil Nadu","The Nilgiris","82.0","-1.0"
"93","2010","11","Tamil Nadu","The Nilgiris","82.0","-1.0"
"93","2011","11","Tamil Nadu","The Nilgiris","82.0","-1.0"
"93","2012","11","Tamil Nadu","The Nilgiris","92.0","-1.0"
"93","2013","11","Tamil Nadu","The Nilgiris","95.0","-1.0"
"93","2014","11","Tamil Nadu","The Nilgiris","102.0","-1.0"
"94","2003","11","Tamil Nadu","Kanyakumari","129.0","-1.0"
"94","2004","11","Tamil Nadu","Kanyakumari","132.0","-1.0"
"94","2005","11","Tamil Nadu","Kanyakumari","133.0","-1.0"
"94","2006","11","Tamil Nadu","Kanyakumari","138.0","-1.0"
"94","2007","11","Tamil Nadu","Kanyakumari","148.0","-1.0"
"94","2008","11","Tamil Nadu","Kanyakumari","150.0","-1.0"
"94","2009","11","Tamil Nadu","Kanyakumari","159.0","-1.0"
"94","2010","11","Tamil Nadu","Kanyakumari","167.0","-1.0"
"94","2011","11","Tamil Nadu","Kanyakumari","167.0","-1.0"
"94","2012","11","Tamil Nadu","Kanyakumari","209.0","-1.0"
"94","2013","11","Tamil Nadu","Kanyakumari","231.0","-1.0"
"94","2014","11","Tamil Nadu","Kanyakumari","256.0","-1.0"
"95","2012","7","Maharashtra","Bombay","-1.0","111.0"
"95","2013","7","Maharashtra","Bombay","-1.0","111.0"
"95","2014","7","Maharashtra","Bombay","-1.0","110.0"
"96","2000","7","Maharashtra","Thane","440.0","428.0"
"96","2007","7","Maharashtra","Thane","604.0","-1.0"
"96","2009","7","Maharashtra","Thane","-1.0","424.0"
"96","2010","7","Maharashtra","Thane","-1.0","424.0"
"96","2011","7","Maharashtra","Thane","-1.0","422.0"
"96","2012","7","Maharashtra","Thane","-1.0","422.0"
"96","2013","7","Maharashtra","Thane","-1.0","442.0"
"96","2014","7","Maharashtra","Thane","-1.0","442.0"
"97","2000","7","Maharashtra","Raigad","150.0","432.0"
"97","2007","7","Maharashtra","Raigad","171.0","-1.0"
"97","2009","7","Maharashtra","Raigad","-1.0","459.0"
"97","2010","7","Maharashtra","Raigad","-1.0","459.0"
"97","2011","7","Maharashtra","Raigad","-1.0","459.0"
"97","2012","7","Maharashtra","Raigad","-1.0","459.0"
"97","2013","7","Maharashtra","Raigad","-1.0","440.0"
"97","2014","7","Maharashtra","Raigad","-1.0","440.0"
"98","2000","7","Maharashtra","Ratnagiri","216.0","1025.0"
"98","2007","7","Maharashtra","Ratnagiri","228.0","-1.0"
"98","2009","7","Maharashtra","Ratnagiri","-1.0","1028.0"
"98","2010","7","Maharashtra","Ratnagiri","-1.0","1030.0"
"98","2011","7","Maharashtra","Ratnagiri","-1.0","1031.0"
"98","2012","7","Maharashtra","Ratnagiri","-1.0","1032.0"
"98","2013","7","Maharashtra","Ratnagiri","-1.0","1033.0"
"98","2014","7","Maharashtra","Ratnagiri","-1.0","1034.0"
"99","2000","7","Maharashtra","Nasik","239.0","666.0"
"99","2007","7","Maharashtra","Nasik","272.0","-1.0"
"99","2009","7","Maharashtra","Nasik","-1.0","670.0"
"99","2010","7","Maharashtra","Nasik","-1.0","670.0"
"99","2011","7","Maharashtra","Nasik","-1.0","670.0"
"99","2012","7","Maharashtra","Nasik","-1.0","670.0"
"99","2013","7","Maharashtra","Nasik","-1.0","669.0"
"99","2014","7","Maharashtra","Nasik","-1.0","669.0"
"100","2000","7","Maharashtra","Dhule","131.0","464.0"
"100","2007","7","Maharashtra","Dhule","125.0","-1.0"
"100","2009","7","Maharashtra","Dhule","-1.0","469.0"
"100","2010","7","Maharashtra","Dhule","-1.0","469.0"
"100","2011","7","Maharashtra","Dhule","-1.0","471.0"
"100","2012","7","Maharashtra","Dhule","-1.0","473.0"
"100","2013","7","Maharashtra","Dhule","-1.0","471.0"
"100","2014","7","Maharashtra","Dhule","-1.0","471.0"
"101","2000","7","Maharashtra","Jalgaon","186.0","240.0"
"101","2007","7","Maharashtra","Jalgaon","186.0","-1.0"
"101","2009","7","Maharashtra","Jalgaon","-1.0","530.0"
"101","2010","7","Maharashtra","Jalgaon","-1.0","532.0"
"101","2011","7","Maharashtra","Jalgaon","-1.0","532.0"
"101","2012","7","Maharashtra","Jalgaon","-1.0","532.0"
"101","2013","7","Maharashtra","Jalgaon","-1.0","534.0"
"101","2014","7","Maharashtra","Jalgaon","-1.0","535.0"
"102","2000","7","Maharashtra","Ahmednagar","208.0","654.0"
"102","2007","7","Maharashtra","Ahmednagar","218.0","-1.0"
"102","2009","7","Maharashtra","Ahmednagar","-1.0","665.0"
"102","2010","7","Maharashtra","Ahmednagar","-1.0","665.0"
"102","2011","7","Maharashtra","Ahmednagar","-1.0","665.0"
"102","2012","7","Maharashtra","Ahmednagar","-1.0","665.0"
"102","2013","7","Maharashtra","Ahmednagar","-1.0","666.0"
"102","2014","7","Maharashtra","Ahmednagar","-1.0","666.0"
"103","2000","7","Maharashtra","Pune","605.0","795.0"
"103","2007","7","Maharashtra","Pune","733.0","-1.0"
"103","2009","7","Maharashtra","Pune","-1.0","794.0"
"103","2010","7","Maharashtra","Pune","-1.0","795.0"
"103","2011","7","Maharashtra","Pune","-1.0","794.0"
"103","2012","7","Maharashtra","Pune","-1.0","792.0"
"103","2013","7","Maharashtra","Pune","-1.0","792.0"
"103","2014","7","Maharashtra","Pune","-1.0","793.0"
"104","2000","7","Maharashtra","Satara","154.0","656.0"
"104","2007","7","Maharashtra","Satara","164.0","-1.0"
"104","2009","7","Maharashtra","Satara","-1.0","665.0"
"104","2010","7","Maharashtra","Satara","-1.0","665.0"
"104","2011","7","Maharashtra","Satara","-1.0","665.0"
"104","2012","7","Maharashtra","Satara","-1.0","666.0"
"104","2013","7","Maharashtra","Satara","-1.0","666.0"
"104","2014","7","Maharashtra","Satara","-1.0","666.0"
"105","2000","7","Maharashtra","Sangli","191.0","415.0"
"105","2007","7","Maharashtra","Sangli","191.0","-1.0"
"105","2009","7","Maharashtra","Sangli","-1.0","417.0"
"105","2010","7","Maharashtra","Sangli","-1.0","419.0"
"105","2011","7","Maharashtra","Sangli","-1.0","419.0"
"105","2012","7","Maharashtra","Sangli","-1.0","419.0"
"105","2013","7","Maharashtra","Sangli","-1.0","419.0"
"105","2014","7","Maharashtra","Sangli","-1.0","418.0"
"106","2000","7","Maharashtra","Solapur","226.0","532.0"
"106","2007","7","Maharashtra","Solapur","232.0","-1.0"
"106","2009","7","Maharashtra","Solapur","-1.0","533.0"
"106","2010","7","Maharashtra","Solapur","-1.0","533.0"
"106","2011","7","Maharashtra","Solapur","-1.0","533.0"
"106","2012","7","Maharashtra","Solapur","-1.0","533.0"
"106","2013","7","Maharashtra","Solapur","-1.0","533.0"
"106","2014","7","Maharashtra","Solapur","-1.0","533.0"
"107","2000","7","Maharashtra","Kolhapur","238.0","554.0"
"107","2007","7","Maharashtra","Kolhapur","256.0","-1.0"
"107","2009","7","Maharashtra","Kolhapur","-1.0","561.0"
"107","2010","7","Maharashtra","Kolhapur","-1.0","561.0"
"107","2011","7","Maharashtra","Kolhapur","-1.0","562.0"
"107","2012","7","Maharashtra","Kolhapur","-1.0","562.0"
"107","2013","7","Maharashtra","Kolhapur","-1.0","562.0"
"107","2014","7","Maharashtra","Kolhapur","-1.0","562.0"
"108","2000","7","Maharashtra","Aurangabad","238.0","524.0"
"108","2007","7","Maharashtra","Aurangabad","262.0","-1.0"
"108","2009","7","Maharashtra","Aurangabad","-1.0","529.0"
"108","2010","7","Maharashtra","Aurangabad","-1.0","529.0"
"108","2011","7","Maharashtra","Aurangabad","-1.0","530.0"
"108","2012","7","Maharashtra","Aurangabad","-1.0","530.0"
"108","2013","7","Maharashtra","Aurangabad","-1.0","531.0"
"108","2014","7","Maharashtra","Aurangabad","-1.0","531.0"
"109","2000","7","Maharashtra","Parbhani","110.0","305.0"
"109","2007","7","Maharashtra","Parbhani","110.0","-1.0"
"109","2009","7","Maharashtra","Parbhani","-1.0","308.0"
"109","2010","7","Maharashtra","Parbhani","-1.0","308.0"
"109","2011","7","Maharashtra","Parbhani","-1.0","308.0"
"109","2012","7","Maharashtra","Parbhani","-1.0","308.0"
"109","2013","7","Maharashtra","Parbhani","-1.0","308.0"
"109","2014","7","Maharashtra","Parbhani","-1.0","308.0"
"110","2000","7","Maharashtra","Beed","99.0","326.0"
"110","2007","7","Maharashtra","Beed","100.0","-1.0"
"110","2009","7","Maharashtra","Beed","-1.0","330.0"
"110","2010","7","Maharashtra","Beed","-1.0","330.0"
"110","2011","7","Maharashtra","Beed","-1.0","330.0"
"110","2012","7","Maharashtra","Beed","-1.0","330.0"
"110","2013","7","Maharashtra","Beed","-1.0","330.0"
"110","2014","7","Maharashtra","Beed","-1.0","330.0"
"111","2000","7","Maharashtra","Nanded","130.0","465.0"
"111","2007","7","Maharashtra","Nanded","133.0","-1.0"
"111","2009","7","Maharashtra","Nanded","-1.0","468.0"
"111","2010","7","Maharashtra","Nanded","-1.0","468.0"
"111","2011","7","Maharashtra","Nanded","-1.0","468.0"
"111","2012","7","Maharashtra","Nanded","-1.0","468.0"
"111","2013","7","Maharashtra","Nanded","-1.0","468.0"
"111","2014","7","Maharashtra","Nanded","-1.0","468.0"
"112","2000","7","Maharashtra","Osmanabad","170.0","569.0"
"112","2007","7","Maharashtra","Osmanabad","173.0","-1.0"
"112","2009","7","Maharashtra","Osmanabad","-1.0","572.0"
"112","2010","7","Maharashtra","Osmanabad","-1.0","572.0"
"112","2011","7","Maharashtra","Osmanabad","-1.0","572.0"
"112","2012","7","Maharashtra","Osmanabad","-1.0","572.0"
"112","2013","7","Maharashtra","Osmanabad","-1.0","572.0"
"112","2014","7","Maharashtra","Osmanabad","-1.0","572.0"
"113","2000","7","Maharashtra","Buldhana","104.0","351.0"
"113","2007","7","Maharashtra","Buldhana","104.0","-1.0"
"113","2009","7","Maharashtra","Buldhana","-1.0","353.0"
"113","2010","7","Maharashtra","Buldhana","-1.0","353.0"
"113","2011","7","Maharashtra","Buldhana","-1.0","354.0"
"113","2012","7","Maharashtra","Buldhana","-1.0","353.0"
"113","2013","7","Maharashtra","Buldhana","-1.0","353.0"
"113","2014","7","Maharashtra","Buldhana","-1.0","353.0"
"114","2000","7","Maharashtra","Akola","159.0","397.0"
"114","2007","7","Maharashtra","Akola","165.0","-1.0"
"114","2009","7","Maharashtra","Akola","-1.0","400.0"
"114","2010","7","Maharashtra","Akola","-1.0","400.0"
"114","2011","7","Maharashtra","Akola","-1.0","399.0"
"114","2012","7","Maharashtra","Akola","-1.0","399.0"
"114","2013","7","Maharashtra","Akola","-1.0","399.0"
"114","2014","7","Maharashtra","Akola","-1.0","399.0"
"115","2000","7","Maharashtra","Amarawati","150.0","452.0"
"115","2007","7","Maharashtra","Amarawati","151.0","-1.0"
"115","2009","7","Maharashtra","Amarawati","-1.0","452.0"
"115","2010","7","Maharashtra","Amarawati","-1.0","452.0"
"115","2011","7","Maharashtra","Amarawati","-1.0","454.0"
"115","2012","7","Maharashtra","Amarawati","-1.0","454.0"
"115","2013","7","Maharashtra","Amarawati","-1.0","454.0"
"115","2014","7","Maharashtra","Amarawati","-1.0","454.0"
"116","2000","7","Maharashtra","Yeotmal","118.0","370.0"
"116","2007","7","Maharashtra","Yeotmal","121.0","-1.0"
"116","2009","7","Maharashtra","Yeotmal","-1.0","373.0"
"116","2010","7","Maharashtra","Yeotmal","-1.0","373.0"
"116","2011","7","Maharashtra","Yeotmal","-1.0","371.0"
"116","2012","7","Maharashtra","Yeotmal","-1.0","370.0"
"116","2013","7","Maharashtra","Yeotmal","-1.0","370.0"
"116","2014","7","Maharashtra","Yeotmal","-1.0","370.0"
"117","2000","7","Maharashtra","Wardha","74.0","185.0"
"117","2007","7","Maharashtra","Wardha","77.0","-1.0"
"117","2009","7","Maharashtra","Wardha","-1.0","184.0"
"117","2010","7","Maharashtra","Wardha","-1.0","184.0"
"117","2011","7","Maharashtra","Wardha","-1.0","184.0"
"117","2012","7","Maharashtra","Wardha","-1.0","183.0"
"117","2013","7","Maharashtra","Wardha","-1.0","183.0"
"117","2014","7","Maharashtra","Wardha","-1.0","183.0"
"118","2000","7","Maharashtra","Nagpur","307.0","354.0"
"118","2007","7","Maharashtra","Nagpur","347.0","-1.0"
"118","2009","7","Maharashtra","Nagpur","-1.0","352.0"
"118","2010","7","Maharashtra","Nagpur","-1.0","352.0"
"118","2011","7","Maharashtra","Nagpur","-1.0","348.0"
"118","2012","7","Maharashtra","Nagpur","-1.0","348.0"
"118","2013","7","Maharashtra","Nagpur","-1.0","347.0"
"118","2014","7","Maharashtra","Nagpur","-1.0","346.0"
"119","2000","7","Maharashtra","Bhandara","130.0","301.0"
"119","2007","7","Maharashtra","Bhandara","126.0","-1.0"
"119","2009","7","Maharashtra","Bhandara","-1.0","306.0"
"119","2010","7","Maharashtra","Bhandara","-1.0","306.0"
"119","2011","7","Maharashtra","Bhandara","-1.0","305.0"
"119","2012","7","Maharashtra","Bhandara","-1.0","305.0"
"119","2013","7","Maharashtra","Bhandara","-1.0","305.0"
